latitude,longitude,area,azimuth
50.661337,5.593068,37.65,207.86
50.660825,5.595406,17.8,193.22
50.660915,5.595377,20.15,193.05
50.660996,5.596077,16.3,190.41
50.661019,5.596176,10.77,215.95
50.660549,5.640569,728.26,174.74
50.66049,5.641359,1114.16,174.74
50.660477,5.641866,59.59,173.92
50.660482,5.651913,37.37,206.57
50.660285,5.65359,16.74,161.6
50.660899,5.548092,13.24,188.97
50.660932,5.548336,14.62,192.64
50.661004,5.561208,21.73,181.68
50.660863,5.561372,11.38,180.0
50.660745,5.564686,13.22,207.9
50.660477,5.566043,15.36,174.59
50.660903,5.565957,65.13,212.44
50.660649,5.567197,23.6,166.74
50.660427,5.575654,42.51,170.92
50.660678,5.584834,25.35,139.48
50.660561,5.589941,24.32,195.36
50.660623,5.601363,10.02,198.43
50.659808,5.63437,22.06,144.06
50.659836,5.651939,19.51,213.75
50.660402,5.554682,12.39,163.66
50.660426,5.554692,14.67,161.05
50.660219,5.561237,28.6,182.78
50.660168,5.561416,21.46,183.69
50.660191,5.575213,33.28,157.82
50.659779,5.584449,26.26,180.0
50.660108,5.587666,10.94,180.0
50.660177,5.587386,27.5,141.84
50.659791,5.599446,13.74,180.0
50.659767,5.605993,18.21,150.92
50.659492,5.634006,22.82,144.16
50.659245,5.636446,22.08,149.8
50.659443,5.636476,15.37,172.65
50.659575,5.637933,17.69,173.84
50.659604,5.638641,10.16,180.0
50.659293,5.640714,64.12,183.37
50.659444,5.588883,35.42,211.85
50.659282,5.589203,57.49,192.18
50.659312,5.594218,13.1,149.58
50.659157,5.599189,26.61,188.4
50.658966,5.600668,10.22,180.0
50.658658,5.636535,10.22,170.15
50.659014,5.636417,11.77,198.78
50.658583,5.65612,17.41,225.0
50.658597,5.656176,10.33,197.74
50.658954,5.553032,41.95,217.55
50.65919,5.564055,16.48,172.65
50.659217,5.564061,17.82,175.48
50.659164,5.56432,11.21,173.09
50.658626,5.569582,14.72,211.41
50.658807,5.569802,33.35,218.41
50.658744,5.576821,22.59,164.53
50.65884,5.583151,15.67,174.86
50.658861,5.583216,16.89,174.35
50.6586,5.599519,17.65,194.45
50.658464,5.601642,14.93,185.78
50.658666,5.601622,13.27,180.0
50.65841,5.636306,16.32,178.68
50.658084,5.638195,19.68,172.37
50.658437,5.638794,16.38,178.09
50.658251,5.639495,18.74,188.39
50.658409,5.63914,15.09,176.65
50.65795,5.654695,10.71,219.03
50.658498,5.552825,14.0,223.83
50.658508,5.552974,17.73,225.0
50.658537,5.552932,25.22,136.45
50.658382,5.561239,44.38,204.55
50.658511,5.563415,50.6,170.91
50.658357,5.565566,22.4,156.66
50.658099,5.570172,48.06,212.06
50.658208,5.596919,16.79,189.05
50.657947,5.60046,10.27,183.68
50.657947,5.600411,10.19,182.63
50.658043,5.600406,16.23,180.0
50.657556,5.632268,16.74,180.0
50.657328,5.63378,15.64,178.11
50.657754,5.638205,21.49,174.69
50.658126,5.553044,27.1,180.0
50.65756,5.554102,25.64,152.72
50.657575,5.553963,39.23,209.9
50.65765,5.554074,124.77,135.94
50.657618,5.554441,298.13,154.8
50.657727,5.55438,276.89,135.82
50.657802,5.554319,163.35,138.37
50.657648,5.554663,124.92,221.63
50.657737,5.554761,28.65,225.0
50.657759,5.554653,100.07,136.5
50.657853,5.554614,30.85,180.0
50.657424,5.568585,11.02,223.06
50.65785,5.568796,12.19,222.69
50.657457,5.569749,18.55,220.25
50.657591,5.569589,46.24,135.86
50.657384,5.570592,10.46,222.06
50.657945,5.570319,30.55,215.11
50.657471,5.572859,12.48,193.9
50.657783,5.579675,21.75,139.46
50.657287,5.586133,24.11,198.43
50.657628,5.600738,13.85,161.7
50.656639,5.64962,18.62,195.56
50.657112,5.554269,30.32,180.0
50.657257,5.554028,59.16,224.88
50.657373,5.554208,157.08,135.78
50.657494,5.554391,102.07,180.0
50.657427,5.553943,585.27,136.13
50.657459,5.5546,16.4,175.48
50.657506,5.554886,17.0,225.0
50.657061,5.559962,15.04,159.72
50.657005,5.569925,12.02,221.31
50.656816,5.575098,29.58,163.59
50.656871,5.577908,10.71,144.69
50.656939,5.581761,31.1,164.12
50.657093,5.582282,36.91,151.15
50.656766,5.583254,13.74,180.0
50.656533,5.630526,11.02,173.19
50.656848,5.552312,17.59,192.64
50.65649,5.555332,11.97,207.61
50.65683,5.557067,38.37,151.34
50.656384,5.561967,10.1,182.5
50.65631,5.567903,22.26,141.89
50.656399,5.573616,21.41,188.63
50.656667,5.573763,37.8,182.52
50.656613,5.574829,18.53,159.44
50.656256,5.57748,23.41,165.56
50.656367,5.593586,27.29,186.51
50.655954,5.601883,15.58,181.56
50.656183,5.607349,24.73,192.18
50.65635,5.607663,20.74,180.0
50.656009,5.623363,19.65,205.16
50.656007,5.623222,20.07,202.78
50.655945,5.624884,12.86,209.82
50.655631,5.634339,12.23,225.0
50.655633,5.635769,44.87,222.33
50.655778,5.635737,13.92,215.26
50.655946,5.552455,91.03,209.9
50.656011,5.557294,19.26,155.57
50.655854,5.560027,15.2,164.64
50.656219,5.561416,33.54,182.76
50.655924,5.565269,22.55,190.2
50.655848,5.567997,10.27,216.93
50.655952,5.56852,14.0,141.26
50.656016,5.568618,13.53,140.02
50.656118,5.569143,43.7,141.34
50.655907,5.573763,25.6,199.67
50.655663,5.576039,28.14,210.07
50.655462,5.59444,13.37,201.68
50.655493,5.598714,19.97,150.07
50.655297,5.60203,25.26,192.49
50.655373,5.603527,40.0,191.4
50.655466,5.6035,46.17,190.77
50.655652,5.604671,17.72,189.1
50.655649,5.605648,10.35,160.07
50.655478,5.608328,11.06,180.0
50.655204,5.622555,14.58,156.5
50.655026,5.63965,18.59,225.0
50.654888,5.64673,13.98,225.0
50.655481,5.552528,11.73,139.18
50.655472,5.553515,24.37,172.84
50.655655,5.552731,101.65,175.42
50.655399,5.553881,30.66,168.98
50.655458,5.553595,20.41,180.0
50.655285,5.557089,26.37,223.82
50.655359,5.567149,21.86,147.94
50.655162,5.569018,12.82,190.78
50.655495,5.569727,11.49,215.95
50.65494,5.574314,48.62,212.62
50.655042,5.582119,36.34,210.81
50.655115,5.599402,22.38,180.0
50.654738,5.599802,66.04,189.18
50.654916,5.602316,12.76,187.01
50.65458,5.605523,19.24,169.24
50.654882,5.606943,31.3,192.64
50.654719,5.607793,12.26,188.41
50.654737,5.607928,13.5,188.73
50.654828,5.608101,43.77,193.22
50.65457,5.608361,15.5,191.4
50.654655,5.608462,21.68,149.44
50.654805,5.610908,19.92,213.96
50.654919,5.610491,13.14,175.56
50.654905,5.610403,36.24,144.54
50.655043,5.610571,10.72,166.85
50.654722,5.611362,16.24,194.54
50.654952,5.611251,24.98,217.37
50.654567,5.625261,10.46,215.75
50.654846,5.628564,11.15,175.38
50.654897,5.62836,15.92,138.83
50.654384,5.630142,39.77,175.27
50.654365,5.631505,11.83,180.0
50.654834,5.633632,23.01,151.12
50.654262,5.638637,11.63,180.0
50.65429,5.647306,28.17,182.13
50.654332,5.647364,23.32,222.34
50.654692,5.551095,57.22,177.69
50.654978,5.552432,53.12,221.64
50.654684,5.552823,20.48,218.35
50.65471,5.552893,17.46,207.76
50.655004,5.553248,41.55,219.89
50.654607,5.553779,22.21,214.46
50.654684,5.553646,28.64,221.05
50.654551,5.554959,11.99,216.14
50.654935,5.560717,15.36,173.91
50.654794,5.566676,36.14,193.13
50.654939,5.568695,11.3,180.0
50.654877,5.573322,14.18,206.8
50.654703,5.581887,25.49,168.96
50.654435,5.583693,39.55,200.06
50.654182,5.593687,18.68,206.66
50.654562,5.595724,11.24,225.0
50.65407,5.596683,11.9,213.78
50.654322,5.597859,28.15,216.27
50.654351,5.597917,28.62,216.9
50.654431,5.598097,25.27,214.89
50.65446,5.598075,12.53,211.41
50.654532,5.59825,38.22,220.13
50.654067,5.600087,61.43,206.57
50.654307,5.600957,17.41,204.69
50.654471,5.602501,32.02,201.73
50.654226,5.606521,15.6,191.52
50.654388,5.607633,30.19,187.5
50.65424,5.612595,15.16,154.36
50.653772,5.628764,22.07,175.14
50.653731,5.629328,10.92,173.19
50.654272,5.630124,11.47,175.38
50.653952,5.549012,22.3,197.68
50.654371,5.549061,25.27,209.36
50.654437,5.549989,17.85,205.5
50.65393,5.55276,13.88,222.45
50.653965,5.5528,31.63,225.0
50.653992,5.55285,16.33,138.4
50.654022,5.552614,10.1,146.84
50.654045,5.552927,26.66,149.38
50.654111,5.553353,27.07,168.34
50.654261,5.55445,30.61,180.0
50.65424,5.554526,25.92,221.05
50.654132,5.556714,13.32,145.78
50.654131,5.565586,68.8,172.49
50.654081,5.567697,22.51,180.0
50.654086,5.567836,34.54,180.0
50.65361,5.593366,11.88,214.22
50.653785,5.593702,12.31,218.83
50.653609,5.593907,14.21,216.78
50.653658,5.594025,22.74,214.27
50.653825,5.597537,16.93,155.12
50.65393,5.596811,73.57,212.13
50.653706,5.598164,11.95,225.0
50.653868,5.598327,55.32,219.66
50.65358,5.600012,15.79,212.23
50.653985,5.600151,54.56,180.0
50.653548,5.603946,12.41,214.95
50.653611,5.603376,21.39,210.57
50.653648,5.60674,15.66,161.64
50.653728,5.606737,16.76,207.45
50.65392,5.607806,10.26,170.75
50.65366,5.628867,14.6,176.65
50.653166,5.631433,410.42,174.74
50.653385,5.631471,456.59,174.85
50.653683,5.547933,15.55,180.0
50.653445,5.549781,20.87,199.8
50.653517,5.552219,227.63,136.04
50.653623,5.552146,82.58,136.74
50.653333,5.55323,68.26,183.96
50.653599,5.553215,51.93,182.22
50.653875,5.552691,15.77,225.0
50.653346,5.553657,25.93,169.07
50.653481,5.563632,25.37,146.31
50.653587,5.563362,20.12,148.82
50.65366,5.56468,30.72,209.31
50.653043,5.593093,13.4,208.54
50.653103,5.593045,22.57,206.57
50.652877,5.595983,15.21,210.07
50.65297,5.600551,50.11,210.41
50.653054,5.601984,46.77,219.08
50.653107,5.60303,57.24,220.19
50.653154,5.602958,12.51,161.24
50.653209,5.602645,21.39,217.17
50.653014,5.603992,11.58,215.63
50.652883,5.604431,29.54,208.23
50.652967,5.612159,21.59,180.0
50.653107,5.613395,12.7,180.0
50.652885,5.631554,10.26,174.98
50.65296,5.631389,407.21,175.42
50.652719,5.635712,357.61,197.68
50.652839,5.636084,19.83,192.57
50.652784,5.636096,497.06,197.14
50.653115,5.564502,33.97,200.77
50.652663,5.56548,21.39,196.21
50.652542,5.568964,12.18,161.33
50.652561,5.568838,10.76,161.57
50.65287,5.569511,63.06,143.73
50.652619,5.577408,11.63,140.48
50.652636,5.577145,93.7,168.29
50.652722,5.577458,14.72,166.85
50.652531,5.589529,16.82,211.59
50.652285,5.592343,12.08,206.57
50.65272,5.592567,84.92,215.64
50.652846,5.5923,27.12,222.27
50.652311,5.594181,10.15,199.92
50.652451,5.595603,13.45,225.0
50.652438,5.600932,15.96,213.84
50.652486,5.601123,18.41,215.95
50.652209,5.602044,126.62,217.6
50.652678,5.606284,15.9,212.82
50.652414,5.610723,142.65,201.84
50.652611,5.612412,14.4,156.68
50.652406,5.547973,21.84,182.22
50.652347,5.566509,10.1,180.0
50.652417,5.571345,14.56,189.27
50.65217,5.577109,92.69,166.41
50.65194,5.580378,12.6,152.55
50.652301,5.580952,14.98,162.26
50.652243,5.586649,22.99,219.4
50.65177,5.58775,20.36,192.6
50.652119,5.588666,12.42,187.85
50.6522,5.58866,61.63,191.64
50.651886,5.589941,20.01,215.11
50.651901,5.591069,110.18,211.67
50.652027,5.591541,12.09,183.69
50.652196,5.595161,16.3,198.3
50.651755,5.598274,15.9,219.81
50.652066,5.598414,19.46,137.01
50.651797,5.598981,12.21,225.0
50.651617,5.599822,15.55,135.27
50.651583,5.601493,16.8,180.0
50.651732,5.602286,27.83,180.0
50.651821,5.602232,33.32,215.26
50.6519,5.602199,65.77,218.84
50.65198,5.602179,65.79,219.31
50.652028,5.60211,70.44,218.88
50.652139,5.602124,52.35,218.49
50.652104,5.601922,145.61,218.33
50.651814,5.602439,137.93,218.4
50.651903,5.602408,34.5,217.67
50.651989,5.602372,26.08,216.76
50.651686,5.603404,10.56,216.18
50.65209,5.526504,52.78,188.02
50.651821,5.547911,16.86,193.65
50.651863,5.547901,15.21,193.26
50.652061,5.551264,11.62,225.0
50.651805,5.552738,12.38,207.33
50.651512,5.565475,19.05,190.47
50.651399,5.566251,13.43,199.8
50.651625,5.566731,17.25,165.1
50.651657,5.566786,12.08,144.05
50.651654,5.566677,18.32,144.37
50.651856,5.566832,15.99,180.0
50.651717,5.570674,17.6,144.52
50.65154,5.577141,19.07,166.37
50.651162,5.5885,19.82,155.48
50.651454,5.589184,14.45,205.07
50.651144,5.592665,10.01,149.9
50.65117,5.592614,10.97,153.43
50.651563,5.592024,10.68,180.0
50.651064,5.592825,14.67,216.27
50.651156,5.592873,29.11,177.95
50.651286,5.600817,30.35,225.0
50.651525,5.601404,26.04,219.98
50.651364,5.602939,27.53,215.49
50.651361,5.616404,13.84,194.44
50.651263,5.618878,11.31,180.0
50.65075,5.623181,49.43,180.0
50.65106,5.623048,19.78,141.89
50.65115,5.623268,12.46,174.98
50.651137,5.622499,49.78,222.48
50.651039,5.623856,40.73,166.37
50.651069,5.623555,20.14,173.01
50.650792,5.625807,28.25,168.96
50.650736,5.626325,53.46,168.99
50.650638,5.640549,17.01,225.0
50.650684,5.640629,10.92,180.0
50.651236,5.548019,30.62,143.86
50.651296,5.547778,24.23,198.61
50.651359,5.548573,14.6,163.55
50.651428,5.548474,28.26,217.15
50.651103,5.553362,20.28,193.26
50.651265,5.554267,19.03,203.49
50.65076,5.563394,15.45,200.56
50.650816,5.563326,12.63,151.82
50.650897,5.563459,22.65,203.32
50.650979,5.563062,22.37,180.0
50.651041,5.563914,24.5,200.28
50.65079,5.564824,28.59,194.77
50.651049,5.564093,14.26,201.32
50.651204,5.565382,26.04,197.65
50.651176,5.567722,22.51,162.04
50.651086,5.573691,22.19,167.8
50.650742,5.584467,52.42,220.77
50.650568,5.585711,23.06,216.14
50.650518,5.589597,33.05,207.9
50.650629,5.592901,11.5,216.58
50.65102,5.592875,14.28,216.27
50.65063,5.595194,12.14,137.63
50.650934,5.595965,25.65,194.46
50.650731,5.600416,19.19,208.75
50.65035,5.615322,110.71,201.35
50.650369,5.615485,127.74,201.3
50.650582,5.62318,264.39,140.08
50.650655,5.623054,175.4,220.72
50.650607,5.624188,28.65,166.65
50.650612,5.625758,26.31,222.48
50.65009,5.628061,32.93,198.48
50.650096,5.627656,34.09,199.18
50.650138,5.627867,56.25,199.34
50.650127,5.628321,175.52,198.99
50.650139,5.628554,257.32,199.35
50.650122,5.629313,14.11,165.1
50.650157,5.629136,14.32,165.1
50.650401,5.640172,22.3,225.0
50.650853,5.548149,18.24,151.54
50.650488,5.548909,35.69,174.42
50.650387,5.553484,51.24,213.26
50.650328,5.555303,21.69,154.95
50.650459,5.564841,31.47,191.99
50.650128,5.565287,11.19,188.95
50.650438,5.567253,16.62,170.73
50.650406,5.569597,32.45,146.87
50.650302,5.573356,11.83,170.91
50.650369,5.572958,15.36,168.96
50.650553,5.573497,23.6,178.61
50.650345,5.584786,15.18,212.62
50.650361,5.584707,18.04,180.0
50.650385,5.584792,10.93,217.46
50.650138,5.586677,21.37,208.3
50.650454,5.587551,24.29,160.94
50.650012,5.588613,14.75,209.36
50.650038,5.588638,23.74,206.65
50.649901,5.595046,31.44,214.79
50.649978,5.594766,27.88,214.48
50.650033,5.594705,19.55,212.65
50.650066,5.594782,15.9,214.51
50.650078,5.594666,17.79,213.42
50.650121,5.595238,13.35,217.18
50.650344,5.595055,90.74,214.64
50.650368,5.595691,12.26,214.95
50.649828,5.615077,15.58,201.54
50.650119,5.615631,52.22,201.78
50.650093,5.615474,73.68,201.38
50.650001,5.61956,23.92,217.86
50.650016,5.624737,14.15,165.96
50.649553,5.627023,180.84,198.95
50.649594,5.62712,59.51,180.0
50.649701,5.627103,58.02,199.52
50.649805,5.627072,101.6,199.18
50.649886,5.627027,90.13,199.29
50.64997,5.627053,20.06,199.93
50.649578,5.627424,712.62,199.8
50.649721,5.627205,23.63,195.36
50.649761,5.627403,130.54,199.15
50.649645,5.627872,1057.72,199.27
50.649837,5.627504,13.93,199.93
50.649804,5.628101,32.02,180.0
50.649827,5.627725,131.34,198.73
50.649854,5.627341,154.61,199.18
50.649886,5.628017,92.35,198.8
50.64994,5.627313,113.66,199.21
50.649925,5.627681,153.54,199.8
50.64999,5.62798,135.45,199.08
50.65002,5.627302,67.12,199.8
50.650037,5.627851,25.33,198.5
50.650007,5.627621,133.2,198.89
50.649518,5.628625,62.99,198.98
50.649517,5.628172,67.67,180.0
50.649641,5.628296,423.28,199.63
50.649927,5.628172,25.33,195.88
50.649766,5.628613,1679.78,199.24
50.649462,5.629877,87.77,196.33
50.649563,5.629383,883.74,197.86
50.649629,5.629783,646.57,199.02
50.649703,5.629974,202.46,198.69
50.649843,5.62954,698.06,198.86
50.64944,5.630926,20.0,180.0
50.649483,5.630116,107.31,199.41
50.649541,5.630876,24.78,199.8
50.64961,5.630089,84.72,180.0
50.649698,5.630794,31.45,202.5
50.649831,5.630732,12.75,196.34
50.649481,5.631218,12.12,180.0
50.649754,5.637738,15.06,221.05
50.650289,5.524738,18.66,189.85
50.650039,5.526141,12.52,154.8
50.650047,5.52894,30.99,136.42
50.649972,5.548444,13.59,180.0
50.649718,5.550633,10.46,158.32
50.649582,5.56354,36.49,209.9
50.649647,5.56439,15.27,205.06
50.649803,5.564939,10.3,192.99
50.649799,5.568853,12.37,148.93
50.649684,5.573584,13.02,170.91
50.649318,5.584782,13.06,180.0
50.649543,5.585758,11.69,209.28
50.649475,5.591667,40.39,210.74
50.649375,5.591848,15.1,207.9
50.649487,5.593825,26.47,217.15
50.649427,5.595234,16.91,138.75
50.649292,5.609125,10.24,198.43
50.649506,5.613083,12.22,199.8
50.649032,5.619343,31.85,188.1
50.648934,5.621133,31.06,180.0
50.649143,5.620524,69.09,174.35
50.649162,5.621026,63.7,171.5
50.648943,5.622327,14.21,173.11
50.64894,5.622076,15.25,154.8
50.649011,5.622286,78.6,174.57
50.649079,5.622185,42.41,176.53
50.649392,5.621538,10.93,188.13
50.648931,5.62326,13.07,172.18
50.648957,5.623181,14.14,172.8
50.648958,5.622389,24.89,180.0
50.649348,5.625107,32.58,180.0
50.649411,5.625666,15.26,180.0
50.649305,5.627097,215.39,199.09
50.649077,5.627743,401.76,199.8
50.649159,5.627234,171.96,201.76
50.649353,5.628051,139.56,180.0
50.649307,5.627927,348.79,198.67
50.649256,5.627524,1211.88,196.51
50.648967,5.628891,404.65,199.8
50.649188,5.628292,179.49,199.27
50.649356,5.628403,180.83,198.43
50.64935,5.628217,213.67,180.0
50.648892,5.629446,333.42,180.0
50.649052,5.629373,755.61,199.19
50.649112,5.629744,131.98,199.67
50.649175,5.629956,97.64,180.0
50.649218,5.629369,37.5,199.8
50.649246,5.629614,193.96,198.59
50.649284,5.629902,198.9,199.26
50.649313,5.629326,100.6,198.81
50.649397,5.629855,110.24,180.0
50.649356,5.629539,287.67,199.65
50.649409,5.629346,102.43,180.0
50.649173,5.630091,111.77,180.0
50.649214,5.630249,124.83,198.75
50.649293,5.630065,30.28,197.65
50.649341,5.630177,95.66,199.65
50.649379,5.630951,30.81,202.78
50.649376,5.524753,10.66,193.64
50.649398,5.527087,16.26,207.26
50.649582,5.527494,27.64,194.34
50.649594,5.527591,27.87,194.75
50.649335,5.531933,23.6,180.0
50.64911,5.553327,47.46,158.73
50.649086,5.553452,20.41,159.12
50.649168,5.557796,22.35,153.28
50.648974,5.562553,31.92,204.39
50.649205,5.563771,43.53,209.36
50.649239,5.563229,42.37,208.67
50.649424,5.56314,14.34,209.36
50.649141,5.564724,13.56,173.16
50.649127,5.570913,29.21,182.71
50.649231,5.572279,11.9,197.26
50.648914,5.575996,12.37,141.51
50.64901,5.575759,14.73,150.18
50.648891,5.576738,13.48,207.9
50.649234,5.576607,19.21,145.05
50.648827,5.581515,15.37,212.62
50.648814,5.582553,16.76,219.81
50.648843,5.58251,10.56,216.14
50.648809,5.583832,22.42,200.08
50.64918,5.587036,34.88,154.8
50.649209,5.58696,20.68,157.2
50.649029,5.589886,41.01,197.33
50.648566,5.606776,80.11,170.81
50.648607,5.611392,18.58,200.6
50.648473,5.612125,13.97,209.39
50.648862,5.622208,12.92,171.27
50.648874,5.622321,18.94,172.54
50.648877,5.622267,13.48,170.61
50.648789,5.623146,14.39,173.82
50.648853,5.623246,14.8,173.37
50.648856,5.622426,28.08,208.03
50.648871,5.623165,13.96,175.56
50.648857,5.622375,13.99,180.0
50.64848,5.624158,129.42,138.27
50.64851,5.624286,15.96,180.0
50.648591,5.624466,361.0,224.08
50.648659,5.628968,297.0,180.0
50.648591,5.629451,1704.86,180.0
50.648267,5.634772,12.3,180.0
50.648268,5.634828,25.19,180.0
50.64812,5.642298,19.23,186.91
50.64886,5.523958,28.71,211.41
50.649207,5.527593,17.5,164.12
50.648983,5.534778,10.87,221.72
50.648665,5.54481,14.56,203.73
50.648304,5.566332,11.0,152.74
50.648669,5.56617,28.98,178.09
50.648277,5.573645,18.09,181.95
50.648256,5.575107,21.32,215.31
50.648575,5.57497,18.44,197.13
50.648505,5.57582,18.54,143.22
50.648223,5.576565,13.77,212.96
50.648435,5.576653,14.3,216.82
50.648507,5.576853,14.68,186.26
50.648292,5.579547,11.71,211.85
50.648392,5.582875,20.36,204.96
50.64843,5.582998,34.5,209.36
50.648558,5.583482,28.05,205.43
50.648502,5.5904,13.79,198.08
50.647927,5.604817,37.34,170.81
50.648103,5.60546,81.19,171.37
50.648337,5.606117,82.28,171.17
50.647762,5.618168,201.82,180.0
50.647878,5.618338,313.21,179.21
50.648031,5.618368,120.93,179.32
50.648201,5.618384,291.08,179.26
50.647763,5.6186,61.53,180.0
50.648023,5.618633,697.47,180.0
50.648069,5.624946,13.21,225.0
50.647872,5.632073,10.59,145.73
50.648091,5.634516,17.08,194.24
50.647608,5.64129,19.63,225.0
50.647886,5.641726,28.89,135.83
50.648047,5.642322,14.32,193.64
50.648219,5.524175,24.07,212.61
50.648583,5.524363,18.73,214.05
50.648607,5.524339,12.87,217.15
50.648626,5.524316,11.72,213.6
50.648651,5.524304,10.29,214.05
50.648589,5.52547,36.72,140.6
50.648323,5.535234,19.8,205.59
50.648234,5.536629,12.69,225.0
50.648272,5.550042,10.73,219.98
50.648001,5.55093,39.11,167.11
50.648111,5.55274,25.04,159.51
50.647813,5.562182,17.0,198.43
50.648264,5.565167,30.46,195.36
50.648099,5.566292,94.93,156.17
50.648003,5.567666,27.94,140.23
50.647741,5.567861,11.36,171.66
50.647949,5.567767,12.42,142.85
50.647878,5.569893,22.24,180.0
50.648148,5.57437,22.82,170.91
50.648147,5.576523,17.98,213.69
50.648025,5.581994,59.35,206.02
50.647524,5.58268,17.71,142.58
50.647536,5.582622,14.94,141.51
50.648032,5.585011,13.54,180.0
50.647492,5.604096,47.4,172.19
50.647603,5.604148,42.77,180.0
50.64781,5.604785,43.84,171.31
50.647615,5.606928,11.15,171.9
50.647661,5.606951,12.25,185.42
50.64759,5.618169,1155.19,180.0
50.647557,5.618619,312.69,180.0
50.647312,5.626169,15.69,197.99
50.647208,5.629702,40.83,209.35
50.647452,5.631945,16.3,209.64
50.647155,5.63706,34.94,154.8
50.647296,5.636792,11.92,156.11
50.647416,5.640965,32.06,225.0
50.647095,5.641967,16.61,214.58
50.647736,5.525513,56.0,222.37
50.647475,5.526956,20.86,149.26
50.647769,5.527803,19.15,156.47
50.64781,5.532456,13.62,222.37
50.647849,5.533193,11.34,161.74
50.647977,5.533013,26.69,135.43
50.647802,5.533688,11.69,220.76
50.647672,5.536194,17.13,215.95
50.647364,5.542428,51.95,221.63
50.647393,5.547566,12.11,190.02
50.647792,5.548005,11.56,224.57
50.647799,5.54788,18.07,214.67
50.647617,5.548828,29.4,142.85
50.647724,5.548646,15.7,185.95
50.647769,5.5516,25.92,171.58
50.647783,5.551518,24.19,171.78
50.647639,5.55264,20.25,180.0
50.647412,5.569248,58.71,205.13
50.647224,5.579917,51.35,207.26
50.647252,5.580016,51.35,204.87
50.647074,5.594731,20.28,203.32
50.647139,5.594703,32.55,197.74
50.646719,5.601172,16.95,194.17
50.646597,5.613633,23.65,197.93
50.646617,5.613742,59.57,180.0
50.646625,5.613826,89.21,199.93
50.646635,5.613945,106.86,198.67
50.646645,5.614061,124.65,199.65
50.646656,5.614167,148.67,199.8
50.646668,5.614296,162.85,199.16
50.646681,5.614409,191.08,199.12
50.646691,5.614522,204.43,199.14
50.646731,5.61458,62.76,199.73
50.646597,5.614662,16.23,198.71
50.64651,5.62441,20.81,225.0
50.646669,5.624895,10.69,222.49
50.646695,5.624855,10.49,225.0
50.646647,5.626839,32.15,200.14
50.646901,5.636464,35.8,180.0
50.646578,5.636942,18.09,180.0
50.646579,5.637046,23.62,181.3
50.646572,5.637872,11.64,145.42
50.647371,5.525214,32.67,145.05
50.647419,5.52708,41.91,149.45
50.647223,5.528498,13.73,223.71
50.647198,5.536744,13.86,157.64
50.646918,5.550971,10.48,184.76
50.64652,5.563379,23.54,180.0
50.646831,5.566237,28.25,178.87
50.646928,5.570473,38.36,191.93
50.646714,5.57242,44.09,202.94
50.646961,5.572044,16.83,201.68
50.646602,5.575155,12.68,180.0
50.646401,5.5755,83.79,178.09
50.646772,5.582528,29.16,197.74
50.646584,5.593684,70.88,197.4
50.646661,5.59385,88.4,196.61
50.646294,5.594723,30.11,212.62
50.646262,5.598863,15.53,213.69
50.646238,5.599554,54.12,210.47
50.646359,5.599359,32.03,210.03
50.646522,5.613646,19.24,180.0
50.646437,5.613721,51.19,199.66
50.646534,5.614468,21.17,180.0
50.646522,5.614362,41.18,198.43
50.646512,5.614238,63.22,199.8
50.646495,5.614128,83.25,199.96
50.646486,5.614015,105.12,199.87
50.646473,5.6139,124.38,199.8
50.646462,5.613786,145.33,199.64
50.646175,5.626434,18.6,200.28
50.6462,5.626277,35.87,191.77
50.645832,5.632718,13.77,135.38
50.646032,5.631898,18.02,212.47
50.646034,5.632395,24.18,183.65
50.645975,5.63356,19.32,146.25
50.645897,5.647894,24.86,218.82
50.645839,5.651934,17.42,191.04
50.645552,5.652138,15.86,180.0
50.645876,5.652129,27.7,200.6
50.646722,5.527616,16.01,185.17
50.64675,5.527591,18.63,185.58
50.646378,5.529958,16.06,225.0
50.646614,5.533925,10.18,225.0
50.646176,5.538694,19.46,216.29
50.646404,5.54244,13.67,213.69
50.646434,5.546953,60.9,138.37
50.646332,5.55451,20.18,163.01
50.646514,5.554471,27.5,175.25
50.646252,5.557377,33.87,154.8
50.646337,5.559297,24.34,194.65
50.646008,5.561076,21.99,180.0
50.646431,5.563378,24.66,180.0
50.64614,5.565345,36.95,205.29
50.645792,5.571827,11.56,181.89
50.64593,5.573344,22.16,176.65
50.645897,5.576792,29.46,202.6
50.646218,5.5815,21.64,201.83
50.646078,5.58885,33.87,198.99
50.645886,5.592439,13.97,193.61
50.645905,5.592432,18.13,196.28
50.645923,5.592859,12.6,196.16
50.645942,5.593184,15.46,195.26
50.64594,5.593252,23.53,196.63
50.64601,5.592829,10.38,199.06
50.646043,5.59321,24.76,196.21
50.645735,5.598474,12.78,206.57
50.645878,5.598489,23.33,209.36
50.645696,5.601797,21.89,137.41
50.645414,5.624465,11.25,225.0
50.645276,5.631729,19.0,217.34
50.645667,5.632423,11.87,220.88
50.645183,5.633106,20.49,214.05
50.645191,5.636187,16.97,167.51
50.645193,5.636122,43.12,169.72
50.645549,5.636313,32.37,168.84
50.645087,5.647593,32.86,199.02
50.645458,5.651811,33.17,201.5
50.645761,5.530604,35.26,142.2
50.645961,5.530849,31.16,143.31
50.646097,5.538889,15.74,180.0
50.646102,5.538362,19.36,211.97
