latitude,longitude,area,azimuth
50.677869,5.315025,26.81,207.9
50.67795,5.315249,24.33,208.79
50.677554,5.323054,48.32,191.64
50.677623,5.322927,15.86,154.8
50.677763,5.324005,52.28,167.38
50.677442,5.32434,17.39,157.01
50.677482,5.324212,52.77,154.2
50.677493,5.325,19.9,164.61
50.677596,5.329697,37.67,164.04
50.67759,5.332896,45.33,197.48
50.677439,5.370553,27.46,143.81
50.676345,5.436256,10.66,180.0
50.676721,5.436269,21.99,153.28
50.676519,5.474192,62.71,151.62
50.676316,5.475004,25.85,148.78
50.67616,5.477502,21.29,151.7
50.676492,5.478019,125.59,149.31
50.676402,5.486109,37.95,166.84
50.675777,5.497892,13.06,191.26
50.676095,5.510973,11.17,165.6
50.676166,5.515489,15.1,170.18
50.675781,5.519522,16.87,174.98
50.675759,5.519612,22.53,161.57
50.675624,5.521838,28.15,218.44
50.675839,5.52356,40.84,215.12
50.675883,5.524387,12.78,180.0
50.675908,5.524889,57.4,216.11
50.675541,5.525738,23.61,151.98
50.675531,5.526602,193.71,154.8
50.675608,5.526417,10.56,168.13
50.675596,5.540046,23.41,140.56
50.675644,5.539984,42.71,138.84
50.675692,5.547832,23.5,158.39
50.675444,5.559534,40.47,189.42
50.675447,5.559624,20.27,189.46
50.675733,5.559508,14.55,180.0
50.675082,5.579882,12.69,186.86
50.67508,5.579801,43.06,181.58
50.674942,5.580096,18.75,180.0
50.674975,5.580086,33.89,179.04
50.675104,5.580248,13.67,190.12
50.675207,5.580223,21.36,189.59
50.675484,5.580491,39.83,189.39
50.675173,5.58139,14.72,186.14
50.675253,5.581213,10.38,192.04
50.675268,5.581322,23.93,188.5
50.675353,5.583689,19.09,218.11
50.674869,5.5884,17.88,186.13
50.674903,5.602612,18.2,200.76
50.675026,5.60564,24.96,205.06
50.675182,5.605279,58.87,198.26
50.674989,5.611205,36.09,178.24
50.675053,5.623306,17.49,155.75
50.674724,5.632492,18.22,144.37
50.674428,5.634108,16.53,147.07
50.674606,5.634934,17.28,141.84
50.674715,5.638336,19.86,180.0
50.674705,5.6384,13.35,180.0
50.674547,5.640067,21.24,168.47
50.67457,5.640058,27.94,168.34
50.674111,5.664367,25.55,154.37
50.674387,5.665396,26.71,138.79
50.673737,5.70265,48.29,163.66
50.673449,5.718585,12.52,170.91
50.673883,5.718686,50.85,165.72
50.673644,5.72275,10.27,170.48
50.67395,5.72379,20.57,180.0
50.673379,5.725089,12.01,187.81
50.673738,5.726781,21.83,172.17
50.673452,5.728035,43.67,145.83
50.673648,5.730138,20.79,161.45
50.672536,5.802602,140.9,187.16
50.672639,5.803844,36.84,161.14
50.672739,5.811864,24.15,197.14
50.672587,5.828683,15.68,156.89
50.672111,5.830216,40.29,204.66
50.672448,5.830069,33.76,210.76
50.671882,5.847019,23.4,216.87
50.672194,5.861014,21.41,198.07
50.671515,5.880123,25.69,220.48
50.671639,5.880143,11.4,213.69
50.671949,5.880068,80.21,201.96
50.670859,5.954487,13.2,177.08
50.670774,5.97336,17.3,219.81
50.670172,5.991277,40.19,215.84
50.670417,5.992547,48.22,225.0
50.669775,6.043505,19.76,169.58
50.668831,6.082012,97.65,215.94
50.66849,6.101525,33.93,168.01
50.668562,6.101219,23.99,157.96
50.668555,6.105745,30.02,196.61
50.668804,6.105277,13.07,202.9
50.668406,6.105998,44.88,147.99
50.668576,6.106738,53.01,220.55
50.668723,6.106558,36.66,216.77
50.668819,6.106501,27.06,219.02
50.668626,6.107133,13.0,213.69
50.668693,6.107223,13.13,138.47
50.668856,6.107405,15.08,180.0
50.668645,6.108663,27.35,220.06
50.66863,6.108908,51.15,218.74
50.668299,6.109972,45.22,188.93
50.668493,6.11202,12.53,161.22
50.668346,6.11287,10.97,180.0
50.668388,6.112862,24.64,178.71
50.668231,6.114394,67.9,217.34
50.668578,6.114028,27.1,186.73
50.668271,6.116311,61.5,207.63
50.668277,6.117282,45.15,197.39
50.668431,6.116844,39.96,209.44
50.668451,6.117915,22.31,200.56
50.668404,6.118774,40.7,214.54
50.668531,6.118838,33.56,137.01
50.668347,6.125933,38.36,160.03
50.668327,6.126028,11.62,164.64
50.668111,6.12853,45.19,171.5
50.668146,6.128264,35.79,168.66
50.668191,6.128001,19.01,166.37
50.668221,6.127944,10.19,180.0
50.668068,6.131156,21.48,150.26
50.668284,6.131488,14.37,147.77
50.667986,6.131773,18.67,180.0
50.667908,6.138001,55.27,163.0
50.668153,6.138402,30.19,162.53
50.668201,6.138163,43.47,163.88
50.668312,6.137595,77.72,151.93
50.668141,6.138474,11.12,180.0
50.66814,6.138578,101.91,159.44
50.679152,5.019012,13.26,152.97
50.679194,5.018929,19.62,154.8
50.678881,5.019386,17.89,150.64
50.679143,5.019498,15.76,151.61
50.679203,5.019571,17.63,147.77
50.678578,5.07074,69.62,213.26
50.678518,5.077977,42.19,172.42
50.678769,5.079656,64.6,225.0
50.678856,5.079481,19.87,225.0
50.678854,5.07961,152.05,135.35
50.678975,5.079655,17.92,225.0
50.679024,5.079585,14.85,138.67
50.678629,5.080182,96.5,224.36
50.678682,5.079936,149.73,224.53
50.678721,5.080167,93.88,224.14
50.678736,5.079853,167.36,225.0
50.678773,5.080405,86.23,224.37
50.678829,5.080335,92.12,224.45
50.678838,5.079802,64.99,217.86
50.678832,5.080169,143.16,224.53
50.67891,5.079749,16.51,224.83
50.67889,5.080082,179.12,224.97
50.678969,5.080411,133.8,224.17
50.678997,5.080268,76.99,225.0
50.678961,5.079987,143.17,223.46
50.678989,5.079849,115.24,225.0
50.679024,5.079777,13.54,160.98
50.678788,5.083381,767.43,180.0
50.678778,5.083795,831.5,180.92
50.678469,5.09005,40.06,192.35
50.678361,5.110699,28.18,204.38
50.67876,5.112931,31.4,210.96
50.678788,5.113998,32.47,225.0
50.678488,5.120471,41.92,154.13
50.677739,5.199273,44.81,201.17
50.678008,5.199452,28.7,138.37
50.678225,5.198824,33.2,148.59
50.677779,5.204124,45.32,204.93
50.677726,5.210829,50.34,219.77
50.678011,5.227406,39.5,139.78
50.675999,5.432683,32.93,198.67
50.675947,5.435191,14.13,220.79
50.675907,5.436492,28.12,225.0
50.676265,5.436525,38.95,154.13
50.676295,5.436233,26.64,149.5
50.675755,5.460097,15.49,225.0
50.675436,5.472911,12.58,150.64
50.675768,5.47925,19.49,148.15
50.675812,5.479267,18.42,150.36
50.675339,5.480123,21.15,157.06
50.675347,5.480051,25.95,156.4
50.675363,5.479989,28.41,160.35
50.675383,5.479928,18.62,157.5
50.675404,5.479866,20.22,155.97
50.67541,5.479792,25.36,156.5
50.675595,5.479962,31.78,156.16
50.675602,5.480213,23.89,154.8
50.675736,5.479353,19.06,148.45
50.675784,5.479366,28.88,147.38
50.675867,5.479414,40.97,149.37
50.675525,5.480547,12.97,161.7
50.675532,5.480473,27.03,157.34
50.675549,5.48041,24.68,156.78
50.675564,5.480344,21.35,155.97
50.67525,5.498079,87.21,206.32
50.675729,5.497933,15.27,201.68
50.675623,5.499149,34.94,207.9
50.675353,5.50029,11.88,204.25
50.675073,5.507632,26.05,152.81
50.675274,5.507882,36.14,157.5
50.67526,5.514407,79.76,140.36
50.675382,5.515075,26.93,173.45
50.675009,5.516547,39.92,182.7
50.674956,5.519084,29.73,180.0
50.675055,5.519921,18.16,159.94
50.675048,5.51997,23.29,160.2
50.675026,5.522,24.39,224.65
50.674918,5.523192,19.08,221.63
50.674912,5.525247,31.96,157.02
50.675413,5.525164,10.88,151.21
50.675212,5.525432,38.44,158.81
50.675434,5.526841,76.82,180.0
50.674924,5.543778,69.42,151.3
50.675008,5.543609,35.22,154.8
50.67511,5.54405,41.07,176.54
50.675247,5.547261,18.72,180.0
50.674976,5.562191,54.83,208.23
50.67492,5.580111,11.35,180.0
50.674443,5.582123,23.18,214.07
50.67474,5.582453,66.29,196.96
50.674703,5.58311,17.88,224.65
50.674822,5.583686,43.99,217.5
50.674395,5.587968,48.75,213.66
50.674823,5.588481,13.17,180.0
50.674714,5.588607,39.34,216.27
50.674319,5.590008,36.57,157.22
50.67446,5.605605,36.16,200.37
50.674081,5.60756,11.54,185.08
50.674076,5.607517,14.74,187.2
50.674016,5.610993,18.93,180.0
50.674039,5.611467,32.24,193.59
50.674462,5.611353,47.12,193.63
50.674301,5.611555,16.38,180.0
50.674005,5.616873,18.54,139.12
50.673973,5.621909,10.29,146.2
50.674098,5.622523,25.15,160.53
50.674267,5.622123,10.4,156.11
50.674254,5.622671,18.4,153.33
50.674113,5.631779,10.76,152.97
50.673833,5.663618,25.77,151.99
50.673728,5.686627,22.51,177.42
50.673462,5.703992,40.65,157.28
50.672807,5.721657,13.33,169.82
50.672848,5.721663,22.33,180.0
50.672858,5.721585,14.1,173.28
50.672979,5.72188,14.12,167.69
50.672935,5.722164,160.29,178.45
50.67274,5.727666,33.82,140.58
50.6729,5.738815,37.07,183.91
50.672171,5.791173,11.43,216.58
50.671825,5.803533,21.49,195.88
50.671875,5.804054,47.3,180.0
50.672257,5.804006,74.89,197.74
50.671878,5.804139,36.13,180.0
50.6721,5.804592,84.16,143.81
50.671944,5.805286,13.42,186.4
50.672077,5.813021,36.67,184.48
50.672111,5.813566,35.94,183.61
50.67216,5.81411,33.07,189.61
50.671619,5.821036,12.98,218.09
50.671462,5.831077,12.58,180.0
50.671668,5.84713,35.31,209.1
50.671316,5.847557,12.94,138.69
50.671442,5.855102,32.07,178.61
50.671562,5.864143,12.66,207.33
50.671032,5.866077,25.25,206.57
50.67115,5.865952,44.13,213.05
50.67135,5.865872,38.72,212.8
50.671576,5.866353,19.43,180.0
50.671244,5.866807,15.84,214.53
50.671464,5.866516,13.3,211.4
50.671559,5.866413,13.64,180.0
50.670643,5.907408,63.01,207.64
50.669911,5.969776,26.21,156.47
50.670004,5.973603,13.63,207.48
50.669649,5.990802,15.18,210.43
50.669704,5.991192,58.24,214.51
50.668845,6.033104,38.67,221.91
50.669038,6.033894,30.31,207.26
50.668879,6.043309,35.12,171.73
50.668954,6.04657,63.01,202.99
50.668154,6.102324,37.66,176.26
50.668166,6.102923,37.52,175.4
50.667701,6.106386,18.74,180.0
50.668108,6.106418,36.07,193.64
50.66825,6.106019,19.13,148.33
50.667668,6.107582,15.89,180.0
50.667813,6.10774,19.48,180.0
50.667849,6.107121,13.15,200.16
50.667905,6.106969,21.53,208.24
50.667808,6.107816,14.4,174.75
50.667801,6.110392,18.01,203.04
50.668013,6.114026,39.02,136.74
50.668138,6.114467,11.6,180.0
50.66761,6.114878,50.95,221.19
50.668115,6.114536,34.77,220.43
50.667704,6.117115,31.18,146.92
50.667686,6.117596,58.42,147.46
50.667866,6.117857,16.06,165.54
50.667609,6.126186,14.6,144.06
50.66742,6.127125,54.41,223.99
50.667611,6.127801,34.74,166.76
50.667929,6.127565,24.72,162.32
50.667942,6.127507,17.28,180.0
50.667754,6.128822,10.1,180.0
50.6678,6.128216,14.76,171.94
50.667835,6.127978,20.75,170.54
50.667549,6.129765,10.46,171.98
50.667649,6.129336,27.7,173.6
50.667593,6.130677,24.64,163.88
50.667374,6.131678,25.63,150.64
50.667401,6.131126,29.09,152.31
50.667524,6.13237,22.3,154.41
50.667574,6.132133,10.1,154.98
50.66735,6.136143,26.77,150.36
50.667698,6.137784,89.05,150.11
50.678699,5.016146,14.33,171.27
50.678363,5.02017,12.46,180.0
50.678373,5.02027,10.05,180.0
50.67839,5.020029,24.68,140.88
50.678447,5.019708,22.62,139.52
50.678567,5.019561,29.95,142.85
50.678306,5.02072,10.26,207.9
50.678349,5.0206,36.68,184.46
50.678097,5.0715,224.42,211.53
50.678029,5.072204,24.67,141.18
50.678114,5.078564,85.77,172.17
50.677932,5.087759,340.57,192.49
50.677941,5.087951,361.25,191.71
50.677931,5.088962,360.43,191.77
50.677948,5.089154,377.78,192.38
50.678304,5.090101,28.36,187.58
50.677825,5.108762,34.51,207.26
50.677847,5.111299,31.2,218.23
50.677694,5.111536,19.36,141.17
50.677819,5.11136,14.99,180.0
50.677857,5.111767,29.08,168.69
50.677931,5.113298,11.32,225.0
50.677514,5.199067,44.55,196.6
50.677105,5.202256,37.71,164.58
50.677189,5.204224,23.52,143.54
50.677028,5.204559,24.05,222.06
50.677053,5.204817,29.86,216.09
50.677002,5.209574,30.28,191.64
50.676979,5.226801,59.33,136.79
50.677172,5.227258,17.12,180.0
50.677366,5.226886,22.82,223.62
50.677139,5.227333,42.92,220.43
50.675309,5.431865,36.0,160.02
50.675638,5.432279,57.13,155.4
50.675263,5.432438,28.25,161.57
50.675372,5.433234,34.96,157.34
50.675434,5.437067,29.3,172.17
50.675525,5.436495,16.32,161.5
50.675659,5.437474,20.88,174.24
50.675512,5.439302,38.64,142.95
50.675281,5.440052,24.89,150.55
50.675227,5.458263,19.24,221.33
50.675145,5.459287,21.18,213.69
50.675023,5.473144,33.35,148.26
50.675264,5.472745,34.96,149.97
50.675329,5.472622,19.53,150.95
50.674889,5.480379,43.42,155.88
50.67497,5.480397,22.18,155.54
50.675262,5.480367,26.59,157.58
50.675279,5.480308,17.55,157.96
50.6747,5.495244,29.54,221.11
50.674801,5.495041,37.06,220.88
50.674915,5.494859,47.37,220.33
50.674995,5.495744,32.5,220.89
50.675109,5.499307,16.8,180.0
50.67482,5.505747,12.34,153.43
50.674908,5.505744,28.75,155.57
50.675011,5.506578,30.19,147.77
50.674465,5.507151,24.3,152.9
50.675012,5.507716,18.21,159.24
50.675022,5.507792,14.14,153.43
50.674751,5.509629,22.12,151.91
50.674887,5.51251,28.04,153.43
50.674586,5.518254,33.94,195.07
50.67492,5.518361,44.54,190.38
50.674445,5.518957,28.86,200.56
50.674623,5.52026,36.56,221.19
50.674666,5.52034,16.13,141.4
50.67445,5.521076,36.3,193.59
50.674502,5.521992,24.64,209.36
50.674742,5.522975,28.97,150.64
50.67445,5.523491,23.82,135.12
50.674576,5.523692,35.25,138.26
50.674721,5.523871,24.15,139.03
50.674736,5.523964,33.19,138.46
50.674736,5.524957,40.57,224.32
50.674215,5.531907,11.04,182.5
50.674238,5.531897,11.33,186.37
50.674322,5.531918,11.53,136.74
50.674511,5.531882,10.03,185.82
50.674567,5.533868,25.95,180.0
50.674262,5.53394,44.96,180.0
50.674571,5.545145,10.49,154.8
50.673769,5.579598,32.42,177.48
50.673771,5.5795,46.76,177.97
50.674101,5.582844,14.88,211.41
50.673934,5.585008,57.28,144.48
50.673868,5.585965,31.35,220.95
50.67377,5.5983,10.58,209.64
50.673881,5.601547,16.32,224.57
50.673519,5.601963,13.22,213.96
50.673907,5.605959,18.17,198.71
50.673506,5.60712,11.8,180.0
50.673595,5.607022,18.41,180.0
50.673603,5.60721,14.91,180.0
50.673518,5.608168,19.7,175.68
50.673778,5.608246,15.87,168.21
50.673782,5.608165,16.18,168.2
50.673537,5.609483,18.3,180.0
50.673454,5.610071,10.75,171.5
50.673972,5.611006,26.79,180.0
50.673717,5.611557,18.84,195.1
50.673446,5.632686,20.29,142.1
50.673368,5.634054,31.6,144.74
50.673257,5.637317,19.84,150.36
50.673288,5.637252,28.75,155.43
50.673181,5.637695,24.61,154.8
50.673385,5.639258,15.76,155.75
50.673492,5.639862,35.92,187.86
50.673402,5.641241,12.34,169.22
50.673477,5.646896,10.27,150.64
50.673263,5.662743,28.07,185.58
50.673159,5.664541,15.07,161.5
50.673052,5.676581,19.08,215.68
50.67268,5.680543,18.88,204.52
50.672714,5.680758,29.05,182.92
50.67288,5.702298,42.25,139.66
50.672881,5.704155,22.79,202.33
50.672361,5.724137,36.97,197.94
50.672668,5.72382,31.32,180.0
50.672529,5.725571,11.58,154.8
50.672673,5.727766,12.13,142.85
50.672403,5.729294,36.13,166.57
50.672449,5.729131,46.09,180.0
50.672107,5.730097,12.81,169.85
50.672254,5.730159,26.65,170.58
50.672106,5.731036,39.93,154.8
50.671266,5.803733,41.96,193.32
50.671656,5.804159,36.91,192.6
50.671058,5.829163,57.77,181.85
50.670966,5.830058,36.18,183.07
50.671076,5.831249,10.85,141.84
50.671416,5.831111,30.22,215.94
50.670877,5.832458,38.67,169.91
50.67072,5.842836,30.92,154.8
50.670846,5.843285,17.71,176.31
50.67083,5.843596,58.8,176.93
50.670766,5.846872,12.94,195.72
50.671006,5.846501,26.96,189.97
50.67116,5.846323,33.63,136.74
50.670819,5.848997,27.9,222.21
50.67068,5.866272,39.47,219.77
50.670983,5.866136,18.38,206.84
50.670906,5.866981,38.42,213.23
50.669171,5.974152,15.59,173.09
50.669226,5.974217,27.95,173.39
50.668961,5.988741,23.46,137.94
50.668981,5.988832,14.78,181.98
50.669283,5.988066,11.44,194.04
50.66915,5.990104,81.86,217.76
50.668641,6.033357,54.47,220.6
50.66809,6.042439,32.31,171.9
50.667635,6.106459,49.2,220.62
50.667102,6.107056,36.97,141.4
50.667311,6.106876,55.82,222.85
50.667638,6.107584,25.76,180.0
50.66709,6.108401,50.1,199.53
50.667318,6.10887,31.93,214.27
50.667042,6.109839,20.28,217.65
50.667325,6.110514,48.92,212.18
50.66714,6.110959,38.23,160.2
50.667339,6.111052,49.87,159.25
50.667502,6.110898,29.09,201.61
50.677991,5.011228,53.37,145.6
50.678185,5.011496,21.8,141.91
50.677887,5.012286,20.8,136.23
50.678036,5.01251,24.82,135.86
50.677203,5.085995,18.35,218.3
50.6774,5.08582,50.92,136.52
50.677672,5.088031,230.61,192.39
50.67766,5.087839,267.06,191.75
50.677664,5.089182,177.42,180.0
50.677659,5.08904,249.66,191.85
50.677659,5.089314,25.06,180.0
50.677117,5.10746,12.59,180.0
50.677137,5.107547,26.01,205.95
50.677452,5.108771,34.92,204.23
50.677175,5.113803,21.04,147.48
50.677215,5.113681,21.2,166.37
50.677487,5.113518,21.11,147.77
50.677508,5.11365,29.28,147.38
50.677555,5.113616,11.6,153.43
50.677257,5.119176,52.76,154.04
50.676947,5.203279,15.54,164.28
50.67693,5.203361,15.41,163.11
50.676473,5.205415,41.76,151.33
50.676843,5.208182,32.36,187.65
50.67642,5.209612,36.81,151.7
50.676462,5.209497,20.52,149.9
50.676723,5.209737,19.86,190.72
50.676807,5.209976,29.15,198.82
50.676922,5.209602,30.53,192.2
50.67683,5.210082,26.96,199.23
50.676439,5.22391,52.19,215.26
50.676492,5.228017,25.58,219.92
50.676593,5.228197,16.9,220.55
50.676816,5.227737,13.32,180.0
50.675744,5.317266,37.12,157.26
50.67564,5.341611,20.19,154.8
50.674576,5.432191,11.98,183.07
50.674989,5.434206,29.46,147.49
50.674608,5.436006,22.44,189.05
50.674574,5.43651,19.69,172.42
50.674713,5.438705,15.1,177.48
50.674613,5.441758,49.13,148.74
50.674486,5.441968,28.59,148.52
50.674712,5.472753,36.93,150.73
50.67454,5.474409,18.93,137.49
50.674145,5.47823,59.39,159.23
50.674276,5.477981,70.39,156.9
50.674285,5.478276,64.68,160.07
50.674131,5.478418,24.53,159.64
50.674172,5.47919,114.98,180.0
50.674208,5.478984,217.54,159.03
50.674209,5.47879,303.62,158.97
50.674281,5.478544,437.28,159.22
50.674359,5.478389,144.86,180.0
50.674144,5.479432,35.33,159.21
50.674153,5.479337,42.83,159.24
50.674412,5.486499,39.84,144.71
50.674248,5.50686,46.89,197.74
50.67437,5.508479,11.88,152.74
50.673889,5.515322,27.93,180.0
50.673964,5.516278,12.76,180.0
50.674005,5.516288,10.02,180.0
50.67406,5.516285,19.25,188.82
50.674038,5.51685,30.08,198.36
50.674174,5.517335,10.78,197.35
50.674202,5.517323,13.49,195.88
50.673921,5.522054,36.53,195.26
50.6742,5.521718,28.04,198.5
50.674235,5.521695,27.03,198.13
50.673699,5.526025,29.42,150.64
50.673715,5.527116,11.45,175.38
50.673748,5.531992,16.41,182.73
50.673855,5.53394,94.87,182.98
50.67396,5.533936,21.44,180.0
50.674071,5.53393,62.07,180.0
50.67376,5.53524,138.89,184.84
50.673915,5.54423,62.95,143.39
50.673507,5.547427,25.3,212.47
50.673617,5.560281,20.71,207.52
50.673165,5.576407,20.51,138.28
50.673365,5.576888,27.51,138.37
50.673661,5.576809,27.48,137.05
50.673148,5.578253,26.59,138.69
50.67347,5.578859,17.54,135.17
50.673196,5.580988,14.45,148.45
50.673284,5.584856,22.49,198.43
50.673363,5.584974,14.91,166.74
50.673447,5.585486,24.22,197.37
50.673124,5.586968,31.69,192.46
50.67318,5.586954,32.23,192.91
50.673233,5.586941,38.19,191.99
50.673163,5.589947,23.01,212.51
50.673008,5.592086,20.02,221.73
50.673504,5.595073,12.25,209.64
50.673073,5.596268,51.84,174.94
50.673346,5.597017,35.12,212.8
50.67315,5.604533,33.82,204.34
50.672861,5.611366,25.46,183.62
50.672902,5.611379,17.76,180.0
50.672819,5.617056,88.21,211.08
50.672869,5.618701,76.84,225.0
50.672726,5.619534,66.85,138.37
50.673045,5.621667,73.28,146.52
50.673227,5.621377,54.32,143.07
50.672702,5.626906,62.6,182.31
50.673196,5.627165,10.22,146.49
50.672721,5.628837,30.72,145.22
50.672545,5.636762,47.2,144.59
50.673003,5.638863,63.32,166.37
50.672497,5.657239,19.65,142.86
50.672545,5.657384,28.08,138.28
50.672399,5.675874,49.97,212.41
50.672579,5.676397,20.66,205.07
50.672636,5.676344,21.9,215.26
50.672509,5.677237,19.85,218.6
50.672585,5.68059,46.1,205.56
50.671787,5.718723,28.13,174.44
50.671921,5.717937,53.75,177.38
50.672017,5.718852,30.54,175.72
50.672077,5.718841,11.99,180.0
50.67164,5.721599,25.2,223.99
50.672102,5.721449,14.1,216.46
50.671798,5.721826,22.51,218.88
50.671994,5.722089,27.1,212.23
50.671587,5.722874,13.64,218.74
50.671674,5.723013,47.47,219.85
50.671696,5.723529,19.37,211.37
50.671861,5.724293,15.5,209.97
50.671495,5.727866,13.37,220.76
50.671526,5.730136,34.96,155.45
50.671643,5.729838,21.33,149.74
50.67109,5.789922,20.79,180.0
50.670879,5.803825,46.47,194.04
50.671004,5.803761,34.67,190.58
50.67056,5.8125,16.19,180.0
50.67102,5.812024,15.88,160.38
50.670542,5.829752,29.83,207.04
50.670563,5.831743,43.08,170.94
50.670385,5.832786,22.12,173.37
50.670527,5.832039,37.14,179.01
50.670427,5.842371,26.89,180.0
50.670632,5.84174,19.31,155.75
50.670668,5.842796,18.96,160.2
50.66909,5.921,17.38,155.16
50.669336,5.93056,11.64,222.06
50.669221,5.934229,51.33,187.75
50.668568,5.96248,131.77,154.13
50.668686,5.966485,12.24,210.96
50.668468,5.971565,16.98,215.31
50.668652,5.974141,17.99,170.48
50.667804,6.042508,17.11,171.7
50.667814,6.04246,21.38,171.7
50.667712,6.058475,10.1,166.37
50.667011,6.107674,41.64,199.93
50.666709,6.107793,63.05,184.86
50.666761,6.108773,16.19,224.04
50.6665,6.111492,28.64,180.0
50.666384,6.112109,11.94,180.0
50.666394,6.111968,25.19,190.62
50.666406,6.11226,27.47,196.4
50.666833,6.112262,19.22,180.0
50.666488,6.112978,27.4,207.07
50.666509,6.11628,14.78,147.49
50.666728,6.115915,11.1,195.74
50.66664,6.121325,19.93,225.0
50.665975,6.140746,36.16,181.92
50.666135,6.141217,28.78,135.5
50.666172,6.141283,18.43,137.51
50.677192,5.065047,14.08,140.08
50.677012,5.066584,11.28,137.41
50.67697,5.071613,14.91,136.17
50.676848,5.073675,31.5,146.04
50.677183,5.074321,10.71,154.8
50.677203,5.074241,18.59,158.75
50.676821,5.082545,13.98,180.0
50.67682,5.082644,34.01,184.44
50.676593,5.086059,14.12,225.0
50.677119,5.085848,100.41,224.36
50.676812,5.086495,71.51,137.43
50.677151,5.087677,15.48,136.68
50.677001,5.090132,18.09,173.07
50.676507,5.104417,13.94,202.29
50.676652,5.105759,29.82,202.04
50.676676,5.10586,17.96,196.34
50.676556,5.106931,48.85,190.78
50.676679,5.107415,28.6,202.24
50.676741,5.115189,22.55,223.55
50.676846,5.115404,15.57,225.0
50.676685,5.117103,16.18,225.0
50.676255,5.199305,19.56,157.4
50.676349,5.199087,21.95,141.9
50.676082,5.20116,28.02,200.97
50.676191,5.202899,30.74,205.2
50.676044,5.210633,20.91,206.57
50.676286,5.210341,37.76,208.14
50.674668,5.369157,57.8,223.83
50.674756,5.369373,17.25,147.49
50.674823,5.370249,49.73,152.74
50.674341,5.435892,43.43,164.64
50.674426,5.43695,14.09,175.19
50.674003,5.441858,20.55,151.27
50.67406,5.44198,53.79,146.76
50.674127,5.442688,41.54,154.8
50.673888,5.443237,10.85,161.57
50.67427,5.444216,31.66,223.2
50.674335,5.444509,23.26,141.34
50.673993,5.478272,62.81,180.0
50.674026,5.478169,133.82,158.95
50.673761,5.479187,70.52,159.12
50.673858,5.47906,385.47,159.57
50.673899,5.478802,287.8,159.29
50.673958,5.478624,318.01,159.24
50.674031,5.479146,148.7,180.0
50.674071,5.478953,87.5,159.01
50.674014,5.478431,254.35,159.6
50.673503,5.479966,16.13,180.0
50.673507,5.479639,23.41,177.87
50.673525,5.480071,54.97,159.3
50.673523,5.479445,26.06,218.37
50.673565,5.479642,142.03,158.3
50.673593,5.480099,174.68,159.2
50.673632,5.479638,58.79,159.24
50.673682,5.480121,82.72,158.87
50.67371,5.479723,174.33,159.22
50.673777,5.479757,170.65,159.12
50.673826,5.48017,75.75,178.36
50.673909,5.479922,129.54,159.24
50.673929,5.4802,18.91,177.29
50.673977,5.479718,28.07,158.6
50.673984,5.479975,71.96,159.07
50.673997,5.479334,44.15,159.68
50.674033,5.479751,16.28,157.48
50.674062,5.479295,20.8,180.0
50.673502,5.480635,42.24,160.07
50.673528,5.480766,151.73,159.2
50.67355,5.480335,138.84,159.24
50.673625,5.480362,128.56,159.04
50.67368,5.480853,170.71,159.75
50.673742,5.480903,76.55,159.55
50.673789,5.480418,211.57,159.07
50.673867,5.480431,136.01,158.9
50.673788,5.48569,14.09,180.0
50.673583,5.48758,59.5,145.58
50.67329,5.518655,28.92,173.63
50.673457,5.519103,27.86,177.17
50.673299,5.526425,10.89,153.83
50.67362,5.526703,13.21,153.43
50.673037,5.529591,12.04,184.62
50.673122,5.531358,18.35,185.36
50.673145,5.531319,13.43,183.07
50.673246,5.531345,12.54,186.17
50.673269,5.531321,13.39,182.99
50.673297,5.531396,10.89,182.76
50.673312,5.531773,26.42,186.16
50.673321,5.531375,27.59,185.23
50.673347,5.53136,14.11,184.39
50.673362,5.531722,10.09,186.89
50.673014,5.534031,25.85,183.02
50.673192,5.534013,22.83,185.54
50.673311,5.534004,41.82,185.82
50.673412,5.533989,21.82,183.25
50.673499,5.533985,33.02,180.0
50.673451,5.535277,30.59,184.37
50.673139,5.545438,11.46,135.5
50.673195,5.545499,86.31,152.64
50.673214,5.558699,27.97,183.44
50.673283,5.558686,28.93,186.89
50.673247,5.558756,29.83,186.63
50.673026,5.558934,33.89,188.56
50.672757,5.560594,35.61,187.92
50.672678,5.564347,18.7,204.25
50.672794,5.564633,38.88,206.57
50.673099,5.576652,27.64,136.73
50.672848,5.577439,38.46,154.05
50.67298,5.577106,17.21,136.42
50.673012,5.57834,13.04,137.49
50.673084,5.579436,22.69,180.0
50.672568,5.58078,23.31,156.66
50.672551,5.580844,14.86,180.0
50.67272,5.583753,13.49,138.37
50.672701,5.588184,17.15,195.36
50.672509,5.592898,29.96,161.95
50.672571,5.592943,21.7,163.95
50.672571,5.593805,15.0,164.28
50.672615,5.593822,18.33,171.82
50.672756,5.598594,56.86,220.09
50.672813,5.599701,35.39,216.46
50.672356,5.603946,23.03,209.61
50.672646,5.605802,24.32,209.22
50.672664,5.605833,13.18,207.26
50.672588,5.607061,24.14,203.89
50.672097,5.619789,25.84,180.0
50.672328,5.620004,14.93,139.88
50.672448,5.619851,14.64,154.8
50.672236,5.620144,13.36,137.63
50.672233,5.621599,20.54,147.38
50.672345,5.625918,32.51,154.8
50.672189,5.626998,11.41,153.43
50.672119,5.629713,14.95,166.37
50.672395,5.630605,19.07,147.38
